"case","event","startTime","completeTime","AMOUNT_REQ","REG_DATE","org:resource"
"203272","O_DECLINED","2012/02/13 10:25:21.630","2012/02/13 10:25:21.630","23000","2012/01/23 16:02:10.829","10972"
"203281","O_SELECTED","2012/01/23 19:56:38.924","2012/01/23 19:56:38.924","5000","2012/01/23 16:10:24.779","11119"
"203281","O_CREATED","2012/01/23 19:56:41.076","2012/01/23 19:56:41.076","5000","2012/01/23 16:10:24.779","11119"
"203281","O_SENT","2012/01/23 19:56:41.098","2012/01/23 19:56:41.098","5000","2012/01/23 16:10:24.779","11119"
"203281","O_SENT_BACK","2012/02/06 10:20:10.956","2012/02/06 10:20:10.956","5000","2012/01/23 16:10:24.779","10899"
"203281","O_ACCEPTED","2012/02/09 16:04:59.730","2012/02/09 16:04:59.730","5000","2012/01/23 16:10:24.779","10629"
"203284","O_SELECTED","2012/01/23 17:48:00.468","2012/01/23 17:48:00.468","35000","2012/01/23 16:14:11.318","10861"
"203284","O_CREATED","2012/01/23 17:48:01.825","2012/01/23 17:48:01.825","35000","2012/01/23 16:14:11.318","10861"
"203284","O_SENT","2012/01/23 17:48:01.864","2012/01/23 17:48:01.864","35000","2012/01/23 16:14:11.318","10861"
"203284","O_SENT_BACK","2012/01/30 11:51:41.913","2012/01/30 11:51:41.913","35000","2012/01/23 16:14:11.318","11259"
"203284","O_DECLINED","2012/02/03 09:26:50.132","2012/02/03 09:26:50.132","35000","2012/01/23 16:14:11.318","10629"
"203287","O_SELECTED","2012/01/24 13:17:00.135","2012/01/24 13:17:00.135","3000","2012/01/23 16:16:04.631","10889"
"203287","O_CREATED","2012/01/24 13:17:01.539","2012/01/24 13:17:01.539","3000","2012/01/23 16:16:04.631","10889"
"203287","O_SENT","2012/01/24 13:17:01.624","2012/01/24 13:17:01.624","3000","2012/01/23 16:16:04.631","10889"
"203287","O_CANCELLED","2012/02/24 09:15:29.498","2012/02/24 09:15:29.498","3000","2012/01/23 16:16:04.631","112"
"203290","O_SELECTED","2012/01/24 14:18:41.336","2012/01/24 14:18:41.336","7000","2012/01/23 16:18:15.247","10982"
"203290","O_CREATED","2012/01/24 14:19:30.146","2012/01/24 14:19:30.146","7000","2012/01/23 16:18:15.247","10982"
"203290","O_SENT","2012/01/24 14:19:30.202","2012/01/24 14:19:30.202","7000","2012/01/23 16:18:15.247","10982"
"203290","O_CANCELLED","2012/01/24 15:19:48.470","2012/01/24 15:19:48.470","7000","2012/01/23 16:18:15.247","10982"
"203290","O_SELECTED","2012/01/24 15:19:48.470","2012/01/24 15:19:48.470","7000","2012/01/23 16:18:15.247","10982"
"203290","O_CREATED","2012/01/24 15:19:49.820","2012/01/24 15:19:49.820","7000","2012/01/23 16:18:15.247","10982"
"203290","O_SENT","2012/01/24 15:19:49.857","2012/01/24 15:19:49.857","7000","2012/01/23 16:18:15.247","10982"
"203290","O_SENT_BACK","2012/02/07 09:41:39.666","2012/02/07 09:41:39.666","7000","2012/01/23 16:18:15.247","10629"
"203290","O_DECLINED","2012/02/07 14:14:55.149","2012/02/07 14:14:55.149","7000","2012/01/23 16:18:15.247","10228"
"203293","O_SELECTED","2012/01/23 18:27:02.500","2012/01/23 18:27:02.500","15000","2012/01/23 16:27:06.971","11019"
"203293","O_CREATED","2012/01/23 18:27:03.727","2012/01/23 18:27:03.727","15000","2012/01/23 16:27:06.971","11019"
"203293","O_SENT","2012/01/23 18:27:03.779","2012/01/23 18:27:03.779","15000","2012/01/23 16:27:06.971","11019"
"203293","O_SENT_BACK","2012/01/30 12:57:16.412","2012/01/30 12:57:16.412","15000","2012/01/23 16:27:06.971","10899"
"203293","O_ACCEPTED","2012/02/03 11:58:00.757","2012/02/03 11:58:00.757","15000","2012/01/23 16:27:06.971","10629"
"203296","O_SELECTED","2012/01/25 12:14:35.426","2012/01/25 12:14:35.426","36802","2012/01/23 16:33:11.542","10982"
"203296","O_CREATED","2012/01/25 12:14:37.543","2012/01/25 12:14:37.543","36802","2012/01/23 16:33:11.542","10982"
"203296","O_SENT","2012/01/25 12:14:37.572","2012/01/25 12:14:37.572","36802","2012/01/23 16:33:11.542","10982"
"203296","O_SENT_BACK","2012/02/14 10:17:03.236","2012/02/14 10:17:03.236","36802","2012/01/23 16:33:11.542","11049"
"203296","O_ACCEPTED","2012/02/22 09:21:54.878","2012/02/22 09:21:54.878","36802","2012/01/23 16:33:11.542","10809"
"203308","O_SELECTED","2012/01/23 18:08:00.925","2012/01/23 18:08:00.925","10000","2012/01/23 17:56:50.795","11122"
"203308","O_CREATED","2012/01/23 18:08:03.310","2012/01/23 18:08:03.310","10000","2012/01/23 17:56:50.795","11122"
"203308","O_SENT","2012/01/23 18:08:03.337","2012/01/23 18:08:03.337","10000","2012/01/23 17:56:50.795","11122"
"203308","O_SELECTED","2012/01/23 18:11:10.118","2012/01/23 18:11:10.118","10000","2012/01/23 17:56:50.795","11122"
"203308","O_CANCELLED","2012/01/23 18:11:10.118","2012/01/23 18:11:10.118","10000","2012/01/23 17:56:50.795","11122"
"203308","O_CREATED","2012/01/23 18:11:13.894","2012/01/23 18:11:13.894","10000","2012/01/23 17:56:50.795","11122"
"203308","O_SENT","2012/01/23 18:11:13.921","2012/01/23 18:11:13.921","10000","2012/01/23 17:56:50.795","11122"
"203308","O_SENT_BACK","2012/01/31 16:28:44.866","2012/01/31 16:28:44.866","10000","2012/01/23 17:56:50.795","11259"
"203308","O_DECLINED","2012/02/06 08:48:05.828","2012/02/06 08:48:05.828","10000","2012/01/23 17:56:50.795","10609"
"203311","O_SELECTED","2012/01/23 18:08:20.012","2012/01/23 18:08:20.012","45000","2012/01/23 18:02:11.273","10861"
"203311","O_CREATED","2012/01/23 18:08:21.059","2012/01/23 18:08:21.059","45000","2012/01/23 18:02:11.273","10861"
"203311","O_SENT","2012/01/23 18:08:21.093","2012/01/23 18:08:21.093","45000","2012/01/23 18:02:11.273","10861"
"203311","O_SENT_BACK","2012/01/31 12:16:16.991","2012/01/31 12:16:16.991","45000","2012/01/23 18:02:11.273","11049"
"203311","O_SELECTED","2012/02/03 14:25:07.960","2012/02/03 14:25:07.960","45000","2012/01/23 18:02:11.273","11122"
"203311","O_CANCELLED","2012/02/03 14:25:07.960","2012/02/03 14:25:07.960","45000","2012/01/23 18:02:11.273","11122"
"203311","O_CREATED","2012/02/03 14:25:08.924","2012/02/03 14:25:08.924","45000","2012/01/23 18:02:11.273","11122"
"203311","O_SENT","2012/02/03 14:25:08.952","2012/02/03 14:25:08.952","45000","2012/01/23 18:02:11.273","11122"
"203311","O_SENT_BACK","2012/02/15 12:40:49.175","2012/02/15 12:40:49.175","45000","2012/01/23 18:02:11.273","10899"
"203311","O_ACCEPTED","2012/02/15 14:02:23.746","2012/02/15 14:02:23.746","45000","2012/01/23 18:02:11.273","10629"
"203314","O_SELECTED","2012/01/23 18:14:39.472","2012/01/23 18:14:39.472","5000","2012/01/23 18:09:53.935","10881"
"203314","O_CREATED","2012/01/23 18:14:40.454","2012/01/23 18:14:40.454","5000","2012/01/23 18:09:53.935","10881"
"203314","O_SENT","2012/01/23 18:14:40.493","2012/01/23 18:14:40.493","5000","2012/01/23 18:09:53.935","10881"
"203314","O_CANCELLED","2012/02/07 20:37:06.998","2012/02/07 20:37:06.998","5000","2012/01/23 18:09:53.935","11009"
"203320","O_SELECTED","2012/01/25 09:35:15.715","2012/01/25 09:35:15.715","7000","2012/01/23 18:11:57.465","11179"
"203320","O_CREATED","2012/01/25 09:35:40.607","2012/01/25 09:35:40.607","7000","2012/01/23 18:11:57.465","11179"
"203320","O_SENT","2012/01/25 09:35:40.675","2012/01/25 09:35:40.675","7000","2012/01/23 18:11:57.465","11179"
"203320","O_SENT_BACK","2012/02/08 11:04:32.148","2012/02/08 11:04:32.148","7000","2012/01/23 18:11:57.465","11259"
"203320","O_ACCEPTED","2012/02/10 13:35:12.257","2012/02/10 13:35:12.257","7000","2012/01/23 18:11:57.465","10609"
"203332","O_SELECTED","2012/01/24 20:35:40.271","2012/01/24 20:35:40.271","4000","2012/01/23 18:46:09.162","11202"
"203332","O_CREATED","2012/01/24 20:35:41.799","2012/01/24 20:35:41.799","4000","2012/01/23 18:46:09.162","11202"
"203332","O_SENT","2012/01/24 20:35:41.836","2012/01/24 20:35:41.836","4000","2012/01/23 18:46:09.162","11202"
"203332","O_SENT_BACK","2012/02/01 13:44:49.515","2012/02/01 13:44:49.515","4000","2012/01/23 18:46:09.162","10899"
"203332","O_CANCELLED","2012/02/03 09:31:23.876","2012/02/03 09:31:23.876","4000","2012/01/23 18:46:09.162","10609"
"203332","O_SELECTED","2012/02/03 09:31:23.876","2012/02/03 09:31:23.876","4000","2012/01/23 18:46:09.162","10609"
"203332","O_CREATED","2012/02/03 09:31:26.952","2012/02/03 09:31:26.952","4000","2012/01/23 18:46:09.162","10609"
"203332","O_SENT","2012/02/03 09:31:27.005","2012/02/03 09:31:27.005","4000","2012/01/23 18:46:09.162","10609"
"203332","O_ACCEPTED","2012/02/03 09:33:28.605","2012/02/03 09:33:28.605","4000","2012/01/23 18:46:09.162","10609"
"203338","O_SELECTED","2012/01/24 19:18:37.416","2012/01/24 19:18:37.416","10000","2012/01/23 19:18:02.431","11119"
"203338","O_CREATED","2012/01/24 19:18:38.292","2012/01/24 19:18:38.292","10000","2012/01/23 19:18:02.431","11119"
"203338","O_SENT","2012/01/24 19:18:38.342","2012/01/24 19:18:38.342","10000","2012/01/23 19:18:02.431","11119"
"203338","O_CANCELLED","2012/01/31 12:15:58.063","2012/01/31 12:15:58.063","10000","2012/01/23 19:18:02.431","10933"
"203341","O_SELECTED","2012/01/23 20:28:16.171","2012/01/23 20:28:16.171","12500","2012/01/23 19:19:53.395","10881"
"203341","O_CREATED","2012/01/23 20:28:17.275","2012/01/23 20:28:17.275","12500","2012/01/23 19:19:53.395","10881"
"203341","O_SENT","2012/01/23 20:28:17.302","2012/01/23 20:28:17.302","12500","2012/01/23 19:19:53.395","10881"
"203341","O_CANCELLED","2012/01/30 10:26:43.715","2012/01/30 10:26:43.715","12500","2012/01/23 19:19:53.395","11180"
"203341","O_SELECTED","2012/01/30 10:26:43.715","2012/01/30 10:26:43.715","12500","2012/01/23 19:19:53.395","11180"
"203341","O_CREATED","2012/01/30 10:27:32.216","2012/01/30 10:27:32.216","12500","2012/01/23 19:19:53.395","11180"
"203341","O_SENT","2012/01/30 10:27:32.247","2012/01/30 10:27:32.247","12500","2012/01/23 19:19:53.395","11180"
"203341","O_SELECTED","2012/01/30 10:37:43.944","2012/01/30 10:37:43.944","12500","2012/01/23 19:19:53.395","11202"
"203341","O_CANCELLED","2012/01/30 10:37:43.944","2012/01/30 10:37:43.944","12500","2012/01/23 19:19:53.395","11202"
"203341","O_CREATED","2012/01/30 10:37:45.276","2012/01/30 10:37:45.276","12500","2012/01/23 19:19:53.395","11202"
"203341","O_SENT","2012/01/30 10:37:45.305","2012/01/30 10:37:45.305","12500","2012/01/23 19:19:53.395","11202"
"203341","O_CANCELLED","2012/03/01 09:15:15.078","2012/03/01 09:15:15.078","12500","2012/01/23 19:19:53.395","112"
"203347","O_SELECTED","2012/01/23 19:38:15.573","2012/01/23 19:38:15.573","7400","2012/01/23 19:30:51.848","10982"
"203347","O_CREATED","2012/01/23 19:38:16.330","2012/01/23 19:38:16.330","7400","2012/01/23 19:30:51.848","10982"
"203347","O_SENT","2012/01/23 19:38:16.358","2012/01/23 19:38:16.358","7400","2012/01/23 19:30:51.848","10982"
"203347","O_SENT_BACK","2012/01/27 11:44:16.124","2012/01/27 11:44:16.124","7400","2012/01/23 19:30:51.848","11259"
"203347","O_ACCEPTED","2012/02/02 09:30:08.392","2012/02/02 09:30:08.392","7400","2012/01/23 19:30:51.848","10138"
"203350","O_SELECTED","2012/01/24 12:48:54.032","2012/01/24 12:48:54.032","15000","2012/01/23 19:34:11.832","10982"
"203350","O_CREATED","2012/01/24 12:48:55.391","2012/01/24 12:48:55.391","15000","2012/01/23 19:34:11.832","10982"
"203350","O_SENT","2012/01/24 12:48:55.432","2012/01/24 12:48:55.432","15000","2012/01/23 19:34:11.832","10982"
"203350","O_CANCELLED","2012/01/24 12:49:38.884","2012/01/24 12:49:38.884","15000","2012/01/23 19:34:11.832","10982"
"203350","O_SELECTED","2012/01/24 12:49:38.884","2012/01/24 12:49:38.884","15000","2012/01/23 19:34:11.832","10982"
"203350","O_CREATED","2012/01/24 12:49:40.157","2012/01/24 12:49:40.157","15000","2012/01/23 19:34:11.832","10982"
"203350","O_SENT","2012/01/24 12:49:40.183","2012/01/24 12:49:40.183","15000","2012/01/23 19:34:11.832","10982"
"203350","O_SENT_BACK","2012/02/14 10:53:30.228","2012/02/14 10:53:30.228","15000","2012/01/23 19:34:11.832","11049"
"203350","O_DECLINED","2012/02/15 12:17:05.016","2012/02/15 12:17:05.016","15000","2012/01/23 19:34:11.832","10972"
"203353","O_SELECTED","2012/01/23 20:58:15.652","2012/01/23 20:58:15.652","3000","2012/01/23 19:52:01.108","10881"
"203353","O_CREATED","2012/01/23 20:58:17.361","2012/01/23 20:58:17.361","3000","2012/01/23 19:52:01.108","10881"
"203353","O_SENT","2012/01/23 20:58:17.385","2012/01/23 20:58:17.385","3000","2012/01/23 19:52:01.108","10881"
"203353","O_CANCELLED","2012/01/30 11:46:41.381","2012/01/30 11:46:41.381","3000","2012/01/23 19:52:01.108","11049"
"203356","O_SELECTED","2012/01/23 19:58:52.835","2012/01/23 19:58:52.835","5000","2012/01/23 19:52:40.221","10861"
"203356","O_CREATED","2012/01/23 19:58:53.826","2012/01/23 19:58:53.826","5000","2012/01/23 19:52:40.221","10861"
"203356","O_SENT","2012/01/23 19:58:53.857","2012/01/23 19:58:53.857","5000","2012/01/23 19:52:40.221","10861"
"203356","O_SENT_BACK","2012/02/02 13:24:49.407","2012/02/02 13:24:49.407","5000","2012/01/23 19:52:40.221","11259"
"203356","O_ACCEPTED","2012/02/08 08:12:31.822","2012/02/08 08:12:31.822","5000","2012/01/23 19:52:40.221","10609"
"203362","O_SELECTED","2012/01/24 19:46:16.235","2012/01/24 19:46:16.235","7000","2012/01/23 20:02:26.492","10913"
"203362","O_CREATED","2012/01/24 19:46:17.363","2012/01/24 19:46:17.363","7000","2012/01/23 20:02:26.492","10913"
"203362","O_SENT","2012/01/24 19:46:17.407","2012/01/24 19:46:17.407","7000","2012/01/23 20:02:26.492","10913"
"203362","O_SELECTED","2012/02/23 18:11:46.401","2012/02/23 18:11:46.401","7000","2012/01/23 20:02:26.492","10933"
"203362","O_CANCELLED","2012/02/23 18:11:46.401","2012/02/23 18:11:46.401","7000","2012/01/23 20:02:26.492","10933"
"203362","O_CREATED","2012/02/23 18:11:47.507","2012/02/23 18:11:47.507","7000","2012/01/23 20:02:26.492","10933"
"203362","O_SENT","2012/02/23 18:11:47.536","2012/02/23 18:11:47.536","7000","2012/01/23 20:02:26.492","10933"
"203365","O_SELECTED","2012/01/23 20:16:47.605","2012/01/23 20:16:47.605","8000","2012/01/23 20:11:30.246","10861"
"203365","O_CREATED","2012/01/23 20:16:48.696","2012/01/23 20:16:48.696","8000","2012/01/23 20:11:30.246","10861"
"203365","O_SENT","2012/01/23 20:16:50.373","2012/01/23 20:16:50.373","8000","2012/01/23 20:11:30.246","10861"
"203365","O_CANCELLED","2012/01/27 12:21:22.255","2012/01/27 12:21:22.255","8000","2012/01/23 20:11:30.246","10914"
"203365","O_SELECTED","2012/01/27 12:21:22.255","2012/01/27 12:21:22.255","8000","2012/01/23 20:11:30.246","10914"
"203365","O_CREATED","2012/01/27 12:22:09.765","2012/01/27 12:22:09.765","8000","2012/01/23 20:11:30.246","10914"
"203365","O_SENT","2012/01/27 12:22:09.797","2012/01/27 12:22:09.797","8000","2012/01/23 20:11:30.246","10914"
"203365","O_SENT_BACK","2012/01/31 08:11:23.360","2012/01/31 08:11:23.360","8000","2012/01/23 20:11:30.246","10609"
"203365","O_ACCEPTED","2012/02/01 10:14:25.101","2012/02/01 10:14:25.101","8000","2012/01/23 20:11:30.246","10609"
"203380","O_SELECTED","2012/01/24 19:48:35.181","2012/01/24 19:48:35.181","16000","2012/01/23 20:26:35.957","11119"
"203380","O_CREATED","2012/01/24 19:48:36.364","2012/01/24 19:48:36.364","16000","2012/01/23 20:26:35.957","11119"
"203380","O_SENT","2012/01/24 19:48:36.409","2012/01/24 19:48:36.409","16000","2012/01/23 20:26:35.957","11119"
"203380","O_SELECTED","2012/02/13 14:34:15.596","2012/02/13 14:34:15.596","16000","2012/01/23 20:26:35.957","11202"
"203380","O_CANCELLED","2012/02/13 14:34:15.596","2012/02/13 14:34:15.596","16000","2012/01/23 20:26:35.957","11202"
"203380","O_CREATED","2012/02/13 14:34:17.170","2012/02/13 14:34:17.170","16000","2012/01/23 20:26:35.957","11202"
"203380","O_SENT","2012/02/13 14:34:17.220","2012/02/13 14:34:17.220","16000","2012/01/23 20:26:35.957","11202"
"203380","O_CANCELLED","2012/02/17 19:51:18.884","2012/02/17 19:51:18.884","16000","2012/01/23 20:26:35.957","11122"
"203380","O_SELECTED","2012/02/17 19:51:18.884","2012/02/17 19:51:18.884","16000","2012/01/23 20:26:35.957","11122"
"203380","O_CREATED","2012/02/17 19:51:20.993","2012/02/17 19:51:20.993","16000","2012/01/23 20:26:35.957","11122"
"203380","O_SENT","2012/02/17 19:51:21.030","2012/02/17 19:51:21.030","16000","2012/01/23 20:26:35.957","11122"
"203380","O_SENT_BACK","2012/02/24 11:10:22.761","2012/02/24 11:10:22.761","16000","2012/01/23 20:26:35.957","10789"
"203380","O_ACCEPTED","2012/02/27 10:51:10.745","2012/02/27 10:51:10.745","16000","2012/01/23 20:26:35.957","10138"
"203386","O_SELECTED","2012/01/23 20:48:21.661","2012/01/23 20:48:21.661","25000","2012/01/23 20:40:40.579","11119"
"203386","O_CREATED","2012/01/23 20:48:22.432","2012/01/23 20:48:22.432","25000","2012/01/23 20:40:40.579","11119"
"203386","O_SENT","2012/01/23 20:48:22.456","2012/01/23 20:48:22.456","25000","2012/01/23 20:40:40.579","11119"
"203386","O_SENT_BACK","2012/01/30 10:50:11.529","2012/01/30 10:50:11.529","25000","2012/01/23 20:40:40.579","11049"
"203386","O_CANCELLED","2012/02/10 20:54:30.545","2012/02/10 20:54:30.545","25000","2012/01/23 20:40:40.579","11181"
"203392","O_SELECTED","2012/01/24 11:16:43.096","2012/01/24 11:16:43.096","5000","2012/01/23 20:48:49.478","11169"
"203392","O_CREATED","2012/01/24 11:17:31.262","2012/01/24 11:17:31.262","5000","2012/01/23 20:48:49.478","11169"
"203392","O_SENT","2012/01/24 11:17:31.300","2012/01/24 11:17:31.300","5000","2012/01/23 20:48:49.478","11169"
"203392","O_SENT_BACK","2012/02/06 11:47:51.585","2012/02/06 11:47:51.585","5000","2012/01/23 20:48:49.478","11259"
"203392","O_ACCEPTED","2012/02/13 10:36:49.043","2012/02/13 10:36:49.043","5000","2012/01/23 20:48:49.478","10138"
"203401","O_SELECTED","2012/01/24 11:42:45.623","2012/01/24 11:42:45.623","15000","2012/01/23 21:08:50.352","10881"
"203401","O_CREATED","2012/01/24 11:42:46.385","2012/01/24 11:42:46.385","15000","2012/01/23 21:08:50.352","10881"
"203401","O_SENT","2012/01/24 11:42:46.414","2012/01/24 11:42:46.414","15000","2012/01/23 21:08:50.352","10881"
"203401","O_SENT_BACK","2012/02/01 12:34:09.046","2012/02/01 12:34:09.046","15000","2012/01/23 21:08:50.352","11259"
"203401","O_ACCEPTED","2012/02/02 14:56:22.559","2012/02/02 14:56:22.559","15000","2012/01/23 21:08:50.352","10629"
"203404","O_SELECTED","2012/01/24 15:24:01.595","2012/01/24 15:24:01.595","10000","2012/01/23 21:37:01.957","10913"
"203404","O_CREATED","2012/01/24 15:24:03.041","2012/01/24 15:24:03.041","10000","2012/01/23 21:37:01.957","10913"
"203404","O_SENT","2012/01/24 15:24:03.081","2012/01/24 15:24:03.081","10000","2012/01/23 21:37:01.957","10913"
"203404","O_SENT_BACK","2012/02/13 11:20:03.369","2012/02/13 11:20:03.369","10000","2012/01/23 21:37:01.957","11259"
"203404","O_ACCEPTED","2012/02/14 16:48:12.271","2012/02/14 16:48:12.271","10000","2012/01/23 21:37:01.957","10629"
"203407","O_SELECTED","2012/01/24 12:23:51.937","2012/01/24 12:23:51.937","8000","2012/01/23 21:39:13.733","10881"
"203407","O_CREATED","2012/01/24 12:23:53.366","2012/01/24 12:23:53.366","8000","2012/01/23 21:39:13.733","10881"
"203407","O_SENT","2012/01/24 12:23:53.393","2012/01/24 12:23:53.393","8000","2012/01/23 21:39:13.733","10881"
"203407","O_SELECTED","2012/01/24 16:58:24.369","2012/01/24 16:58:24.369","8000","2012/01/23 21:39:13.733","11169"
"203407","O_CANCELLED","2012/01/24 16:58:24.369","2012/01/24 16:58:24.369","8000","2012/01/23 21:39:13.733","11169"
"203407","O_CREATED","2012/01/24 16:58:25.927","2012/01/24 16:58:25.927","8000","2012/01/23 21:39:13.733","11169"
"203407","O_SENT","2012/01/24 16:58:25.979","2012/01/24 16:58:25.979","8000","2012/01/23 21:39:13.733","11169"
"203407","O_SENT_BACK","2012/01/31 12:17:31.350","2012/01/31 12:17:31.350","8000","2012/01/23 21:39:13.733","11049"
"203407","O_ACCEPTED","2012/01/31 14:17:08.933","2012/01/31 14:17:08.933","8000","2012/01/23 21:39:13.733","10629"
"203413","O_SELECTED","2012/01/25 09:57:20.997","2012/01/25 09:57:20.997","33000","2012/01/23 21:59:18.916","10889"
"203413","O_CREATED","2012/01/25 09:57:22.287","2012/01/25 09:57:22.287","33000","2012/01/23 21:59:18.916","10889"
"203413","O_SENT","2012/01/25 09:57:22.325","2012/01/25 09:57:22.325","33000","2012/01/23 21:59:18.916","10889"
"203413","O_SELECTED","2012/01/27 14:23:35.575","2012/01/27 14:23:35.575","33000","2012/01/23 21:59:18.916","11009"
"203413","O_CANCELLED","2012/01/27 14:23:35.575","2012/01/27 14:23:35.575","33000","2012/01/23 21:59:18.916","11009"
"203413","O_CREATED","2012/01/27 14:24:23.763","2012/01/27 14:24:23.763","33000","2012/01/23 21:59:18.916","11009"
"203413","O_SENT","2012/01/27 14:24:23.836","2012/01/27 14:24:23.836","33000","2012/01/23 21:59:18.916","11009"
"203413","O_SENT_BACK","2012/02/02 10:49:10.177","2012/02/02 10:49:10.177","33000","2012/01/23 21:59:18.916","11049"
"203413","O_ACCEPTED","2012/02/09 11:39:27.624","2012/02/09 11:39:27.624","33000","2012/01/23 21:59:18.916","10972"
"203419","O_SELECTED","2012/01/25 09:37:38.434","2012/01/25 09:37:38.434","25000","2012/01/23 22:05:04.928","11121"
"203419","O_CREATED","2012/01/25 09:37:39.792","2012/01/25 09:37:39.792","25000","2012/01/23 22:05:04.928","11121"
"203419","O_SENT","2012/01/25 09:37:39.823","2012/01/25 09:37:39.823","25000","2012/01/23 22:05:04.928","11121"
"203419","O_CANCELLED","2012/02/20 14:57:59.938","2012/02/20 14:57:59.938","25000","2012/01/23 22:05:04.928","11299"
"203422","O_SELECTED","2012/01/24 16:11:01.097","2012/01/24 16:11:01.097","5000","2012/01/23 22:35:18.470","10910"
"203422","O_CREATED","2012/01/24 16:11:02.799","2012/01/24 16:11:02.799","5000","2012/01/23 22:35:18.470","10910"
"203422","O_SENT","2012/01/24 16:11:02.843","2012/01/24 16:11:02.843","5000","2012/01/23 22:35:18.470","10910"
"203422","O_SELECTED","2012/01/24 16:11:35.815","2012/01/24 16:11:35.815","5000","2012/01/23 22:35:18.470","10910"
"203422","O_CANCELLED","2012/01/24 16:11:35.815","2012/01/24 16:11:35.815","5000","2012/01/23 22:35:18.470","10910"
"203422","O_CREATED","2012/01/24 16:11:37.052","2012/01/24 16:11:37.052","5000","2012/01/23 22:35:18.470","10910"
"203422","O_SENT","2012/01/24 16:11:37.080","2012/01/24 16:11:37.080","5000","2012/01/23 22:35:18.470","10910"
"203422","O_SENT_BACK","2012/02/03 11:31:56.740","2012/02/03 11:31:56.740","5000","2012/01/23 22:35:18.470","10789"
"203422","O_DECLINED","2012/02/14 08:31:33.744","2012/02/14 08:31:33.744","5000","2012/01/23 22:35:18.470","10609"
"203425","O_SELECTED","2012/01/24 14:22:08.833","2012/01/24 14:22:08.833","15722","2012/01/23 22:36:55.872","10932"
"203425","O_CREATED","2012/01/24 14:22:10.443","2012/01/24 14:22:10.443","15722","2012/01/23 22:36:55.872","10932"
"203425","O_SENT","2012/01/24 14:22:10.526","2012/01/24 14:22:10.526","15722","2012/01/23 22:36:55.872","10932"
"203425","O_SENT_BACK","2012/02/07 10:17:57.756","2012/02/07 10:17:57.756","15722","2012/01/23 22:36:55.872","11049"
"203425","O_ACCEPTED","2012/02/10 12:42:49.626","2012/02/10 12:42:49.626","15722","2012/01/23 22:36:55.872","10138"
"203428","O_SELECTED","2012/01/24 19:03:12.940","2012/01/24 19:03:12.940","5000","2012/01/23 22:41:14.058","10910"
"203428","O_CREATED","2012/01/24 19:03:14.417","2012/01/24 19:03:14.417","5000","2012/01/23 22:41:14.058","10910"
"203428","O_SENT","2012/01/24 19:03:14.447","2012/01/24 19:03:14.447","5000","2012/01/23 22:41:14.058","10910"
"203428","O_CANCELLED","2012/02/07 18:46:51.083","2012/02/07 18:46:51.083","5000","2012/01/23 22:41:14.058","11203"
"203428","O_SELECTED","2012/02/07 18:46:51.083","2012/02/07 18:46:51.083","5000","2012/01/23 22:41:14.058","11203"
"203428","O_CREATED","2012/02/07 18:47:39.140","2012/02/07 18:47:39.140","5000","2012/01/23 22:41:14.058","11203"
"203428","O_SENT","2012/02/07 18:47:39.216","2012/02/07 18:47:39.216","5000","2012/01/23 22:41:14.058","11203"
"203428","O_CANCELLED","2012/02/07 18:49:15.290","2012/02/07 18:49:15.290","5000","2012/01/23 22:41:14.058","11203"
"203428","O_SELECTED","2012/02/07 18:49:15.290","2012/02/07 18:49:15.290","5000","2012/01/23 22:41:14.058","11203"
"203428","O_CREATED","2012/02/07 18:49:16.352","2012/02/07 18:49:16.352","5000","2012/01/23 22:41:14.058","11203"
"203428","O_SENT","2012/02/07 18:49:16.388","2012/02/07 18:49:16.388","5000","2012/01/23 22:41:14.058","11203"
"203428","O_CANCELLED","2012/02/22 12:01:21.767","2012/02/22 12:01:21.767","5000","2012/01/23 22:41:14.058","11299"
"203428","O_SELECTED","2012/02/22 12:01:21.767","2012/02/22 12:01:21.767","5000","2012/01/23 22:41:14.058","11299"
"203428","O_CREATED","2012/02/22 12:01:22.943","2012/02/22 12:01:22.943","5000","2012/01/23 22:41:14.058","11299"
"203428","O_SENT","2012/02/22 12:01:22.993","2012/02/22 12:01:22.993","5000","2012/01/23 22:41:14.058","11299"
"203428","O_CANCELLED","2012/03/03 12:40:36.345","2012/03/03 12:40:36.345","5000","2012/01/23 22:41:14.058","10909"
"203428","O_SELECTED","2012/03/03 12:40:36.345","2012/03/03 12:40:36.345","5000","2012/01/23 22:41:14.058","10909"
"203428","O_CREATED","2012/03/03 12:40:37.494","2012/03/03 12:40:37.494","5000","2012/01/23 22:41:14.058","10909"
"203428","O_SENT","2012/03/03 12:40:37.579","2012/03/03 12:40:37.579","5000","2012/01/23 22:41:14.058","10909"
"203434","O_SELECTED","2012/01/24 18:56:10.921","2012/01/24 18:56:10.921","15000","2012/01/23 23:13:40.969","11119"
"203434","O_CREATED","2012/01/24 18:56:12.039","2012/01/24 18:56:12.039","15000","2012/01/23 23:13:40.969","11119"
"203434","O_SENT","2012/01/24 18:56:12.075","2012/01/24 18:56:12.075","15000","2012/01/23 23:13:40.969","11119"
"203434","O_SENT_BACK","2012/02/07 09:59:49.815","2012/02/07 09:59:49.815","15000","2012/01/23 23:13:40.969","11259"
