"case","event","startTime","completeTime","apploc:joinpoint","apprun:nanotime","apploc:app","apploc:linenr","apploc:etype","apprun:threadid","org:resource","apploc:filename","apploc:node","apploc:regionstr","apploc:tier"
,"org.junit.runners.model.TestClass.getAnnotatedFields(java.lang.Class)","2016/08/15 10:53:29.666","2016/08/15 10:53:29.666","org.junit.runners.model.TestClass.getAnnotatedFields(java.lang.Class)","4842954920214","junit-4.12","145","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getTestClass()","2016/08/15 10:53:29.666","2016/08/15 10:53:29.666","org.junit.runners.ParentRunner.getTestClass()","4842955126771","junit-4.12","314","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.internal.runners.rules.RuleMemberValidator.validate(org.junit.runners.model.TestClass,java.util.List)","2016/08/15 10:53:29.666","2016/08/15 10:53:29.667","org.junit.internal.runners.rules.RuleMemberValidator.validate(org.junit.runners.model.TestClass,java.util.List)","4842955746440","junit-4.12","89","return","1","1","RuleMemberValidator.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","2016/08/15 10:53:29.667","2016/08/15 10:53:29.667","org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","4842955697688","junit-4.12","126","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getTestClass()","2016/08/15 10:53:29.667","2016/08/15 10:53:29.667","org.junit.runners.ParentRunner.getTestClass()","4842955886711","junit-4.12","314","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getJavaClass()","2016/08/15 10:53:29.667","2016/08/15 10:53:29.667","org.junit.runners.model.TestClass.getJavaClass()","4842956023132","junit-4.12","184","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Request.runner(org.junit.runner.Runner)","2016/08/15 10:53:29.668","2016/08/15 10:53:29.668","org.junit.runner.Request.runner(org.junit.runner.Runner)","4842956774519","junit-4.12","108","return","1","1","Request.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.JUnitCore.run(org.junit.runner.Request)","2016/08/15 10:53:29.668","2016/08/15 10:53:29.806","org.junit.runner.JUnitCore.run(org.junit.runner.Request)","4843095329898","junit-4.12","115","return","1","1","JUnitCore.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Request$1.getRunner()","2016/08/15 10:53:29.668","2016/08/15 10:53:29.669","org.junit.runner.Request$1.getRunner()","4842957308230","junit-4.12","111","return","1","1","Request.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.JUnitCore.run(org.junit.runner.Runner)","2016/08/15 10:53:29.669","2016/08/15 10:53:29.806","org.junit.runner.JUnitCore.run(org.junit.runner.Runner)","4843095288415","junit-4.12","132","return","1","1","JUnitCore.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result.createListener()","2016/08/15 10:53:29.694","2016/08/15 10:53:29.695","org.junit.runner.Result.createListener()","4842983371558","junit-4.12","148","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.addFirstListener(org.junit.runner.notification.RunListener)","2016/08/15 10:53:29.695","2016/08/15 10:53:29.696","org.junit.runner.notification.RunNotifier.addFirstListener(org.junit.runner.notification.RunListener)","4842985078750","junit-4.12","209","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.wrapIfNotThreadSafe(org.junit.runner.notification.RunListener)","2016/08/15 10:53:29.695","2016/08/15 10:53:29.696","org.junit.runner.notification.RunNotifier.wrapIfNotThreadSafe(org.junit.runner.notification.RunListener)","4842984951309","junit-4.12","50","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getDescription()","2016/08/15 10:53:29.696","2016/08/15 10:53:29.722","org.junit.runners.ParentRunner.getDescription()","4843011138229","junit-4.12","349","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getName()","2016/08/15 10:53:29.696","2016/08/15 10:53:29.696","org.junit.runners.ParentRunner.getName()","4842985259219","junit-4.12","303","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getName()","2016/08/15 10:53:29.696","2016/08/15 10:53:29.696","org.junit.runners.model.TestClass.getName()","4842985235271","junit-4.12","191","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getRunnerAnnotations()","2016/08/15 10:53:29.697","2016/08/15 10:53:29.697","org.junit.runners.ParentRunner.getRunnerAnnotations()","4842985395213","junit-4.12","340","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotations()","2016/08/15 10:53:29.697","2016/08/15 10:53:29.697","org.junit.runners.model.TestClass.getAnnotations()","4842985359718","junit-4.12","212","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])","2016/08/15 10:53:29.720","2016/08/15 10:53:29.720","org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])","4843008979007","junit-4.12","45","return","1","1","Description.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.Suite.getChildren()","2016/08/15 10:53:29.720","2016/08/15 10:53:29.720","org.junit.runners.Suite.getChildren()","4843009234316","junit-4.12","118","return","1","1","Suite.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.Suite.describeChild(java.lang.Object)","2016/08/15 10:53:29.721","2016/08/15 10:53:29.722","org.junit.runners.Suite.describeChild(java.lang.Object)","4843011183987","junit-4.12","27","return","1","1","Suite.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.Suite.describeChild(org.junit.runner.Runner)","2016/08/15 10:53:29.721","2016/08/15 10:53:29.722","org.junit.runners.Suite.describeChild(org.junit.runner.Runner)","4843011161750","junit-4.12","123","return","1","1","Suite.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getDescription()","2016/08/15 10:53:29.721","2016/08/15 10:53:29.725","org.junit.runners.ParentRunner.getDescription()","4843013403080","junit-4.12","349","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getName()","2016/08/15 10:53:29.721","2016/08/15 10:53:29.721","org.junit.runners.ParentRunner.getName()","4843009536239","junit-4.12","303","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getName()","2016/08/15 10:53:29.721","2016/08/15 10:53:29.721","org.junit.runners.model.TestClass.getName()","4843009511436","junit-4.12","191","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getRunnerAnnotations()","2016/08/15 10:53:29.721","2016/08/15 10:53:29.721","org.junit.runners.ParentRunner.getRunnerAnnotations()","4843009627330","junit-4.12","340","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotations()","2016/08/15 10:53:29.721","2016/08/15 10:53:29.721","org.junit.runners.model.TestClass.getAnnotations()","4843009605947","junit-4.12","212","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])","2016/08/15 10:53:29.721","2016/08/15 10:53:29.721","org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])","4843009673944","junit-4.12","45","return","1","1","Description.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.getChildren()","2016/08/15 10:53:29.721","2016/08/15 10:53:29.721","org.junit.runners.BlockJUnit4ClassRunner.getChildren()","4843009871092","junit-4.12","106","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.computeTestMethods()","2016/08/15 10:53:29.721","2016/08/15 10:53:29.721","org.junit.runners.BlockJUnit4ClassRunner.computeTestMethods()","4843009848854","junit-4.12","119","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getTestClass()","2016/08/15 10:53:29.721","2016/08/15 10:53:29.721","org.junit.runners.ParentRunner.getTestClass()","4843009770166","junit-4.12","314","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","2016/08/15 10:53:29.721","2016/08/15 10:53:29.721","org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","4843009826188","junit-4.12","126","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.describeChild(java.lang.Object)","2016/08/15 10:53:29.721","2016/08/15 10:53:29.722","org.junit.runners.BlockJUnit4ClassRunner.describeChild(java.lang.Object)","4843011017630","junit-4.12","57","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod)","2016/08/15 10:53:29.721","2016/08/15 10:53:29.722","org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod)","4843010993682","junit-4.12","93","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.FrameworkMethod.hashCode()","2016/08/15 10:53:29.721","2016/08/15 10:53:29.721","org.junit.runners.model.FrameworkMethod.hashCode()","4843009996822","junit-4.12","161","return","1","1","FrameworkMethod.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getTestClass()","2016/08/15 10:53:29.721","2016/08/15 10:53:29.721","org.junit.runners.ParentRunner.getTestClass()","4843010036594","junit-4.12","314","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getJavaClass()","2016/08/15 10:53:29.721","2016/08/15 10:53:29.721","org.junit.runners.model.TestClass.getJavaClass()","4843010073372","junit-4.12","184","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.testName(org.junit.runners.model.FrameworkMethod)","2016/08/15 10:53:29.721","2016/08/15 10:53:29.721","org.junit.runners.BlockJUnit4ClassRunner.testName(org.junit.runners.model.FrameworkMethod)","4843010182424","junit-4.12","225","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.FrameworkMethod.getName()","2016/08/15 10:53:29.721","2016/08/15 10:53:29.721","org.junit.runners.model.FrameworkMethod.getName()","4843010159330","junit-4.12","60","return","1","1","FrameworkMethod.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.FrameworkMethod.getAnnotations()","2016/08/15 10:53:29.721","2016/08/15 10:53:29.721","org.junit.runners.model.FrameworkMethod.getAnnotations()","4843010244006","junit-4.12","187","return","1","1","FrameworkMethod.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Description.createTestDescription(java.lang.Class,java.lang.String,java.lang.annotation.Annotation[])","2016/08/15 10:53:29.721","2016/08/15 10:53:29.722","org.junit.runner.Description.createTestDescription(java.lang.Class,java.lang.String,java.lang.annotation.Annotation[])","4843010843575","junit-4.12","86","return","1","1","Description.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.FrameworkMethod.hashCode()","2016/08/15 10:53:29.722","2016/08/15 10:53:29.722","org.junit.runners.model.FrameworkMethod.hashCode()","4843010962463","junit-4.12","161","return","1","1","FrameworkMethod.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Description.addChild(org.junit.runner.Description)","2016/08/15 10:53:29.722","2016/08/15 10:53:29.722","org.junit.runner.Description.addChild(org.junit.runner.Description)","4843011108293","junit-4.12","182","return","1","1","Description.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Description.addChild(org.junit.runner.Description)","2016/08/15 10:53:29.724","2016/08/15 10:53:29.725","org.junit.runner.Description.addChild(org.junit.runner.Description)","4843013333373","junit-4.12","182","return","1","1","Description.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.fireTestRunStarted(org.junit.runner.Description)","2016/08/15 10:53:29.725","2016/08/15 10:53:29.734","org.junit.runner.notification.RunNotifier.fireTestRunStarted(org.junit.runner.Description)","4843023242526","junit-4.12","88","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.733","2016/08/15 10:53:29.733","org.junit.runner.notification.RunNotifier.access$000(org.junit.runner.notification.RunNotifier)","4843022045525","junit-4.12","21","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier$SafeNotifier.run()","2016/08/15 10:53:29.733","2016/08/15 10:53:29.734","org.junit.runner.notification.RunNotifier$SafeNotifier.run()","4843023179234","junit-4.12","67","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier$1.notifyListener(org.junit.runner.notification.RunListener)","2016/08/15 10:53:29.733","2016/08/15 10:53:29.734","org.junit.runner.notification.RunNotifier$1.notifyListener(org.junit.runner.notification.RunListener)","4843022576670","junit-4.12","91","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result$Listener.testRunStarted(org.junit.runner.Description)","2016/08/15 10:53:29.734","2016/08/15 10:53:29.734","org.junit.runner.Result$Listener.testRunStarted(org.junit.runner.Description)","4843022519792","junit-4.12","114","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Result.access$500(org.junit.runner.Result)","2016/08/15 10:53:29.734","2016/08/15 10:53:29.734","org.junit.runner.Result.access$500(org.junit.runner.Result)","4843022459493","junit-4.12","25","return","1","1","Result.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier$1.notifyListener(org.junit.runner.notification.RunListener)","2016/08/15 10:53:29.734","2016/08/15 10:53:29.734","org.junit.runner.notification.RunNotifier$1.notifyListener(org.junit.runner.notification.RunListener)","4843022986790","junit-4.12","91","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.SynchronizedRunListener.testRunStarted(org.junit.runner.Description)","2016/08/15 10:53:29.734","2016/08/15 10:53:29.734","org.junit.runner.notification.SynchronizedRunListener.testRunStarted(org.junit.runner.Description)","4843022925635","junit-4.12","34","return","1","1","SynchronizedRunListener.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunListener.testRunStarted(org.junit.runner.Description)","2016/08/15 10:53:29.734","2016/08/15 10:53:29.734","org.junit.runner.notification.RunListener.testRunStarted(org.junit.runner.Description)","4843022861060","junit-4.12","61","return","1","1","RunListener.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)","2016/08/15 10:53:29.734","2016/08/15 10:53:29.734","org.junit.runner.notification.RunNotifier.access$100(org.junit.runner.notification.RunNotifier,java.util.List,java.util.List)","4843023121073","junit-4.12","21","return","1","1","RunNotifier.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.run(org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.735","2016/08/15 10:53:29.798","org.junit.runners.ParentRunner.run(org.junit.runner.notification.RunNotifier)","4843087340907","junit-4.12","359","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getDescription()","2016/08/15 10:53:29.740","2016/08/15 10:53:29.744","org.junit.runners.ParentRunner.getDescription()","4843032360949","junit-4.12","349","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getName()","2016/08/15 10:53:29.740","2016/08/15 10:53:29.740","org.junit.runners.ParentRunner.getName()","4843028797742","junit-4.12","303","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getName()","2016/08/15 10:53:29.740","2016/08/15 10:53:29.740","org.junit.runners.model.TestClass.getName()","4843028774221","junit-4.12","191","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getRunnerAnnotations()","2016/08/15 10:53:29.740","2016/08/15 10:53:29.740","org.junit.runners.ParentRunner.getRunnerAnnotations()","4843028954263","junit-4.12","340","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotations()","2016/08/15 10:53:29.740","2016/08/15 10:53:29.740","org.junit.runners.model.TestClass.getAnnotations()","4843028935019","junit-4.12","212","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])","2016/08/15 10:53:29.740","2016/08/15 10:53:29.740","org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])","4843029001733","junit-4.12","45","return","1","1","Description.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.Suite.describeChild(java.lang.Object)","2016/08/15 10:53:29.740","2016/08/15 10:53:29.744","org.junit.runners.Suite.describeChild(java.lang.Object)","4843032439210","junit-4.12","27","return","1","1","Suite.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.Suite.describeChild(org.junit.runner.Runner)","2016/08/15 10:53:29.740","2016/08/15 10:53:29.744","org.junit.runners.Suite.describeChild(org.junit.runner.Runner)","4843032416116","junit-4.12","123","return","1","1","Suite.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getDescription()","2016/08/15 10:53:29.740","2016/08/15 10:53:29.744","org.junit.runners.ParentRunner.getDescription()","4843032504213","junit-4.12","349","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getName()","2016/08/15 10:53:29.740","2016/08/15 10:53:29.740","org.junit.runners.ParentRunner.getName()","4843029157399","junit-4.12","303","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getName()","2016/08/15 10:53:29.740","2016/08/15 10:53:29.740","org.junit.runners.model.TestClass.getName()","4843029135161","junit-4.12","191","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getRunnerAnnotations()","2016/08/15 10:53:29.740","2016/08/15 10:53:29.740","org.junit.runners.ParentRunner.getRunnerAnnotations()","4843029230100","junit-4.12","340","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotations()","2016/08/15 10:53:29.740","2016/08/15 10:53:29.740","org.junit.runners.model.TestClass.getAnnotations()","4843029213421","junit-4.12","212","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])","2016/08/15 10:53:29.740","2016/08/15 10:53:29.741","org.junit.runner.Description.createSuiteDescription(java.lang.String,java.lang.annotation.Annotation[])","4843029629100","junit-4.12","45","return","1","1","Description.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.describeChild(java.lang.Object)","2016/08/15 10:53:29.741","2016/08/15 10:53:29.741","org.junit.runners.BlockJUnit4ClassRunner.describeChild(java.lang.Object)","4843030089255","junit-4.12","57","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod)","2016/08/15 10:53:29.741","2016/08/15 10:53:29.741","org.junit.runners.BlockJUnit4ClassRunner.describeChild(org.junit.runners.model.FrameworkMethod)","4843030061458","junit-4.12","93","return","1","1","BlockJUnit4ClassRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.FrameworkMethod.hashCode()","2016/08/15 10:53:29.741","2016/08/15 10:53:29.741","org.junit.runners.model.FrameworkMethod.hashCode()","4843030028528","junit-4.12","161","return","1","1","FrameworkMethod.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Description.addChild(org.junit.runner.Description)","2016/08/15 10:53:29.743","2016/08/15 10:53:29.743","org.junit.runner.Description.addChild(org.junit.runner.Description)","4843032279695","junit-4.12","182","return","1","1","Description.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runner.Description.addChild(org.junit.runner.Description)","2016/08/15 10:53:29.744","2016/08/15 10:53:29.744","org.junit.runner.Description.addChild(org.junit.runner.Description)","4843032482830","junit-4.12","182","return","1","1","Description.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.classBlock(org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.744","2016/08/15 10:53:29.746","org.junit.runners.ParentRunner.classBlock(org.junit.runner.notification.RunNotifier)","4843034641624","junit-4.12","190","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.childrenInvoker(org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.744","2016/08/15 10:53:29.744","org.junit.runners.ParentRunner.childrenInvoker(org.junit.runner.notification.RunNotifier)","4843032766792","junit-4.12","265","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.isIgnored(java.lang.Object)","2016/08/15 10:53:29.744","2016/08/15 10:53:29.744","org.junit.runners.ParentRunner.isIgnored(java.lang.Object)","4843032839493","junit-4.12","281","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.withBeforeClasses(org.junit.runners.model.Statement)","2016/08/15 10:53:29.744","2016/08/15 10:53:29.744","org.junit.runners.ParentRunner.withBeforeClasses(org.junit.runners.model.Statement)","4843032950683","junit-4.12","214","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","2016/08/15 10:53:29.744","2016/08/15 10:53:29.744","org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","4843032927162","junit-4.12","126","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.withAfterClasses(org.junit.runners.model.Statement)","2016/08/15 10:53:29.744","2016/08/15 10:53:29.744","org.junit.runners.ParentRunner.withAfterClasses(org.junit.runners.model.Statement)","4843033044339","junit-4.12","228","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","2016/08/15 10:53:29.744","2016/08/15 10:53:29.744","org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","4843033022529","junit-4.12","126","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.classRules()","2016/08/15 10:53:29.744","2016/08/15 10:53:29.745","org.junit.runners.ParentRunner.classRules()","4843034233643","junit-4.12","254","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethodValues(java.lang.Object,java.lang.Class,java.lang.Class)","2016/08/15 10:53:29.745","2016/08/15 10:53:29.745","org.junit.runners.model.TestClass.getAnnotatedMethodValues(java.lang.Object,java.lang.Class,java.lang.Class)","4843034108340","junit-4.12","244","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","2016/08/15 10:53:29.745","2016/08/15 10:53:29.745","org.junit.runners.model.TestClass.getAnnotatedMethods(java.lang.Class)","4843034080115","junit-4.12","126","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedFieldValues(java.lang.Object,java.lang.Class,java.lang.Class)","2016/08/15 10:53:29.745","2016/08/15 10:53:29.745","org.junit.runners.model.TestClass.getAnnotatedFieldValues(java.lang.Object,java.lang.Class,java.lang.Class)","4843034210977","junit-4.12","227","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.model.TestClass.getAnnotatedFields(java.lang.Class)","2016/08/15 10:53:29.745","2016/08/15 10:53:29.745","org.junit.runners.model.TestClass.getAnnotatedFields(java.lang.Class)","4843034192160","junit-4.12","145","return","1","1","TestClass.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner$2.evaluate()","2016/08/15 10:53:29.746","2016/08/15 10:53:29.798","org.junit.runners.ParentRunner$2.evaluate()","4843087311399","junit-4.12","268","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.access$000(org.junit.runners.ParentRunner,org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.746","2016/08/15 10:53:29.798","org.junit.runners.ParentRunner.access$000(org.junit.runners.ParentRunner,org.junit.runner.notification.RunNotifier)","4843087283174","junit-4.12","58","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner$1.schedule(java.lang.Runnable)","2016/08/15 10:53:29.753","2016/08/15 10:53:29.798","org.junit.runners.ParentRunner$1.schedule(java.lang.Runnable)","4843087198071","junit-4.12","71","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner$3.run()","2016/08/15 10:53:29.753","2016/08/15 10:53:29.798","org.junit.runners.ParentRunner$3.run()","4843087166852","junit-4.12","290","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.Suite.runChild(java.lang.Object,org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.799","org.junit.runners.Suite.runChild(java.lang.Object,org.junit.runner.notification.RunNotifier)","4843087383245","junit-4.12","27","return","1","1","Suite.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.Suite.runChild(org.junit.runner.Runner,org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.799","org.junit.runners.Suite.runChild(org.junit.runner.Runner,org.junit.runner.notification.RunNotifier)","4843087364856","junit-4.12","128","return","1","1","Suite.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.run(org.junit.runner.notification.RunNotifier)","2016/08/15 10:53:29.754","2016/08/15 10:53:29.799","org.junit.runners.ParentRunner.run(org.junit.runner.notification.RunNotifier)","4843087515390","junit-4.12","359","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getDescription()","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.ParentRunner.getDescription()","4843042804669","junit-4.12","349","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
,"org.junit.runners.ParentRunner.getName()","2016/08/15 10:53:29.754","2016/08/15 10:53:29.754","org.junit.runners.ParentRunner.getName()","4843042516003","junit-4.12","303","return","1","1","ParentRunner.java","CalculatorTest","","hamcrest-core-1.3"
