CaseID,ActivityID,CompleteTimestamp,Resource
905,9,2011-03-14 11:16:30,Value 8
905,7,2011-03-14 11:41:28,Value 9
905,1,2011-04-14 09:20:35,Value 5
1813,0,2011-08-29 11:35:13,Value 13
1813,9,2011-08-30 11:36:17,Value 13
1813,7,2011-08-31 11:54:13,Value 13
1813,1,2011-10-14 11:40:49,Value 5
1374,0,2012-06-15 10:11:00,Value 13
1374,9,2012-06-15 10:11:19,Value 13
1374,7,2012-06-15 10:11:58,Value 13
1374,1,2012-07-18 10:20:37,Value 5
2820,0,2011-02-22 07:01:50,Value 13
2820,9,2011-02-22 07:02:12,Value 13
2820,7,2011-03-01 06:59:57,Value 2
2820,1,2011-04-18 04:05:51,Value 5
1542,0,2010-12-27 11:12:08,Value 9
1542,9,2010-12-27 12:07:44,Value 16
1542,11,2010-12-27 12:23:30,Value 16
1542,9,2011-01-13 11:29:20,Value 16
1542,7,2011-01-13 11:29:31,Value 16
1542,1,2011-02-02 09:20:27,Value 5
2673,0,2012-07-24 11:31:53,Value 1
2673,9,2012-07-27 10:45:57,Value 13
2673,7,2012-07-31 10:02:18,Value 15
2673,1,2012-09-01 05:14:21,Value 5
1843,0,2011-11-22 08:57:31,Value 1
1843,9,2011-11-22 09:03:36,Value 2
1843,7,2011-11-22 13:00:19,Value 2
1843,1,2012-01-14 09:00:40,Value 5
2049,0,2011-09-15 06:30:24,Value 1
2049,9,2011-09-16 11:54:21,Value 1
2049,7,2011-09-20 05:21:04,Value 1
2049,1,2011-10-29 06:40:27,Value 5
2770,0,2010-10-06 09:56:02,Value 7
2770,9,2010-10-07 06:02:04,Value 2
2770,7,2010-10-07 10:54:11,Value 2
2770,9,2010-11-18 07:33:11,Value 2
2770,7,2010-11-18 12:29:38,Value 2
2770,7,2010-11-18 12:29:38,Value 2
2770,1,2010-12-03 12:29:47,Value 5
2754,0,2010-09-09 13:05:39,Value 9
2754,0,2010-09-13 10:43:14,Value 2
2754,9,2010-09-13 10:43:21,Value 2
2754,7,2010-09-13 10:43:40,Value 2
2754,1,2010-10-23 13:00:34,Value 5
1901,0,2010-11-23 08:14:17,Value 2
1901,9,2010-11-23 08:14:44,Value 2
1901,7,2010-11-23 11:13:52,Value 2
1901,1,2011-01-06 08:20:45,Value 5
718,0,2010-02-24 14:03:18,Value 2
718,9,2010-02-24 14:03:46,Value 2
718,7,2010-02-24 14:03:51,Value 2
718,1,2010-04-09 12:11:23,Value 5
913,0,2011-04-14 12:37:05,Value 13
913,0,2011-04-14 12:37:25,Value 13
913,9,2011-04-15 07:43:34,Value 11
913,7,2011-04-15 07:48:10,Value 11
913,1,2011-05-17 12:40:31,Value 5
1246,0,2011-10-03 07:07:44,Value 2
1246,9,2011-10-03 07:08:07,Value 2
1246,7,2011-10-04 06:30:03,Value 2
1246,1,2011-11-03 09:10:26,Value 5
2425,0,2013-11-19 08:15:32,Value 2
2425,9,2013-12-03 09:17:38,Value 9
2425,11,2013-12-03 13:54:54,Value 9
2425,7,2013-12-06 14:10:33,Value 9
2425,1,2013-12-21 14:10:51,Value 3
1270,0,2012-03-02 11:35:43,Value 4
1270,9,2012-03-02 11:39:14,Value 4
1270,7,2012-03-05 07:24:21,Value 4
1270,1,2012-04-26 09:40:42,Value 5
1414,0,2010-09-22 07:12:24,Value 9
1414,9,2010-09-23 05:19:02,Value 12
1414,7,2010-09-23 07:04:17,Value 12
1414,1,2010-11-05 09:21:11,Value 5
757,0,2012-01-12 09:53:59,Value 1
757,9,2012-01-17 09:59:06,Value 4
757,7,2012-01-17 10:01:08,Value 4
757,1,2012-02-14 10:00:18,Value 5
782,0,2012-07-30 07:53:43,Value 1
782,9,2012-07-31 12:22:51,Value 13
782,7,2012-08-09 07:48:24,Value 13
782,1,2012-09-14 08:00:39,Value 5
593,0,2013-09-09 12:35:10,Value 1
593,9,2013-09-13 07:28:43,Value 4
593,7,2013-10-03 04:09:53,Value 4
593,1,2013-10-18 04:10:10,Value 3
2201,0,2011-11-15 06:50:50,Value 1
2201,9,2011-11-18 08:41:23,Value 13
2201,11,2011-11-28 07:42:06,Value 13
2201,7,2011-12-16 08:43:37,Value 13
2201,1,2012-01-05 08:00:41,Value 5
2464,0,2010-06-23 11:35:52,Value 14
2464,9,2010-06-23 12:07:38,Value 2
2464,7,2010-06-28 10:25:55,Value 2
2464,1,2010-08-08 11:40:28,Value 5
648,0,2010-02-25 07:43:58,Value 16
648,9,2010-03-04 14:29:36,Value 16
648,7,2010-03-04 15:14:36,Value 16
648,9,2010-03-05 10:14:51,Value 16
648,11,2010-03-05 10:14:59,Value 16
648,9,2010-03-24 11:39:00,Value 16
648,7,2010-03-26 15:42:37,Value 16
648,1,2010-04-10 13:42:55,Value 5
505,0,2011-02-09 14:51:30,Value 8
505,0,2011-02-11 06:48:12,Value 8
505,9,2011-02-11 06:49:43,Value 8
505,7,2011-02-11 07:08:55,Value 11
505,1,2011-04-03 13:01:05,Value 5
1480,0,2011-02-24 06:23:53,Value 13
1480,0,2011-02-24 12:34:42,Value 8
1480,9,2011-02-24 12:34:56,Value 8
1480,11,2011-03-10 06:15:40,Value 9
1480,9,2011-03-18 09:07:08,Value 9
1480,7,2011-03-18 09:07:25,Value 9
1480,1,2011-04-06 07:32:20,Value 5
698,4,2010-06-03 11:42:45,Value 5
698,0,2010-06-04 04:30:00,Value 2
698,9,2010-06-09 12:39:17,Value 5
698,7,2010-06-16 06:04:09,Value 2
698,1,2010-07-17 11:50:24,Value 5
928,0,2011-11-15 12:16:32,Value 1
928,9,2011-11-16 14:08:35,Value 9
928,11,2011-11-17 12:49:05,Value 9
928,9,2011-11-25 08:57:44,Value 9
928,11,2011-12-02 06:19:53,Value 9
928,7,2011-12-19 06:22:52,Value 9
928,1,2012-01-03 06:23:09,Value 5
892,0,2011-09-28 07:02:41,Value 1
892,9,2011-09-28 09:40:32,Value 1
892,7,2011-09-28 11:09:56,Value 1
892,1,2011-11-13 09:10:57,Value 5
2866,0,2011-05-24 09:51:35,Value 8
2866,9,2011-05-24 09:52:07,Value 8
2866,7,2011-05-24 10:36:11,Value 2
2866,1,2011-07-09 10:00:36,Value 5
453,0,2011-10-17 12:36:41,Value 1
453,7,2011-10-21 06:08:24,Value 1
453,7,2011-10-21 06:08:25,Value 1
453,1,2011-12-02 14:40:21,Value 5
822,0,2010-09-17 10:09:36,Value 9
822,9,2010-09-22 07:25:48,Value 2
822,7,2010-09-22 07:31:27,Value 2
822,1,2010-10-31 12:10:58,Value 5
1784,4,2010-05-31 12:57:02,Value 11
1784,0,2010-05-31 12:57:57,Value 11
1784,9,2010-05-31 12:58:03,Value 11
1784,7,2010-05-31 12:58:56,Value 11
1784,1,2010-07-23 13:00:47,Value 5
2870,0,2011-01-04 08:00:58,Value 8
2870,9,2011-01-10 08:36:33,Value 6
2870,7,2011-01-11 06:45:19,Value 6
2870,1,2011-02-17 08:10:42,Value 5
2620,0,2010-05-28 08:02:07,Value 2
2620,11,2010-05-28 11:24:24,Value 16
2620,9,2010-05-28 11:57:02,Value 16
2620,7,2010-05-28 11:57:12,Value 16
2620,9,2010-05-28 12:37:43,Value 16
2620,11,2010-05-28 13:21:51,Value 16
2620,9,2010-05-31 05:56:23,Value 16
2620,7,2010-05-31 05:57:56,Value 16
2620,1,2010-06-29 08:00:25,Value 5
2686,0,2011-09-22 04:27:13,Value 1
2686,9,2011-09-22 13:00:11,Value 13
2686,7,2011-09-23 06:55:01,Value 1
2686,1,2011-10-27 04:30:37,Value 5
547,0,2011-06-17 05:04:48,Value 2
547,9,2011-06-17 05:26:39,Value 7
547,7,2011-06-17 05:27:42,Value 7
547,1,2011-07-31 05:11:49,Value 5
1353,0,2013-07-02 04:19:50,Value 14
1353,9,2013-07-04 07:27:20,Value 2
1353,11,2013-07-04 12:43:47,Value 2
1353,7,2013-07-19 09:53:42,Value 2
1353,1,2013-08-03 09:53:54,Value 3
362,0,2013-11-18 07:49:48,Value 1
362,9,2013-11-18 11:39:21,Value 1
362,11,2013-11-21 13:31:39,Value 2
362,7,2013-12-04 14:26:10,Value 1
362,1,2013-12-19 14:26:27,Value 3
2607,0,2011-10-26 12:51:42,Value 4
2607,9,2011-10-31 13:19:03,Value 9
2607,11,2011-11-07 06:44:52,Value 9
2607,7,2011-11-21 06:21:23,Value 9
2607,1,2011-12-06 06:21:36,Value 5
2038,0,2011-12-28 14:02:07,Value 1
2038,9,2012-01-09 14:41:04,Value 2
2038,7,2012-01-17 14:29:59,Value 2
2038,1,2012-02-16 14:30:20,Value 5
2062,0,2011-09-19 04:15:25,Value 1
2062,9,2011-09-19 04:43:15,Value 12
2062,7,2011-09-19 04:43:55,Value 12
2062,1,2011-10-22 04:20:40,Value 5
1080,0,2011-08-05 10:22:11,Value 9
1080,9,2011-08-09 04:13:03,Value 10
1080,7,2011-08-10 07:06:08,Value 10
1080,1,2011-09-14 10:30:18,Value 5
1871,0,2012-06-15 11:52:54,Value 13
1871,9,2012-06-19 07:58:35,Value 9
1871,7,2012-06-19 08:01:55,Value 9
1871,1,2012-08-06 12:00:37,Value 5
1088,0,2010-10-21 04:52:10,Value 2
1088,9,2010-10-21 04:53:57,Value 2
1088,11,2010-11-02 08:29:56,Value 2
1088,9,2010-11-08 12:12:52,Value 2
1088,7,2010-11-08 12:13:09,Value 2
1088,1,2010-11-23 12:13:20,Value 5
394,0,2010-08-10 04:35:43,Value 12
394,0,2010-08-17 12:37:56,Value 10
394,9,2010-09-03 11:00:24,Value 7
394,11,2010-09-03 11:00:38,Value 7
394,9,2010-09-06 05:48:33,Value 7
394,7,2010-09-06 05:51:51,Value 7
394,9,2010-09-06 07:19:16,Value 7
394,11,2010-09-06 07:19:24,Value 7
394,9,2010-09-06 10:51:34,Value 7
394,7,2010-09-06 10:52:08,Value 7
394,1,2010-09-21 10:52:24,Value 5
1106,0,2012-01-18 08:12:13,Value 1
1106,9,2012-01-18 08:12:39,Value 1
1106,7,2012-01-20 13:39:29,Value 13
1106,1,2012-02-18 08:20:33,Value 5
821,0,2011-09-22 06:29:01,Value 1
821,7,2011-09-26 05:02:43,Value 9
821,7,2011-09-26 05:02:43,Value 9
821,1,2011-10-25 06:31:08,Value 5
1155,0,2010-04-21 12:25:43,Value 2
1155,0,2010-04-28 12:23:31,Value 2
1155,9,2010-04-28 12:24:30,Value 2
1155,7,2010-05-10 04:59:14,Value 2
1155,1,2010-05-25 04:59:34,Value 5
2482,0,2011-05-20 05:49:52,Value 8
2482,9,2011-05-20 05:53:45,Value 9
2482,11,2011-05-20 09:32:08,Value 9
2482,9,2011-05-30 10:20:30,Value 2
2482,7,2011-05-30 10:20:38,Value 2
2482,1,2011-06-22 06:30:25,Value 5
501,0,2010-02-19 09:15:15,Value 2
501,0,2010-03-05 08:10:46,Value 16
501,9,2010-03-05 09:05:36,Value 16
501,7,2010-03-05 15:05:32,Value 16
501,1,2010-03-23 10:29:15,Value 5
2408,0,2011-03-07 07:06:21,Value 8
2408,9,2011-03-07 07:47:27,Value 12
2408,11,2011-03-10 11:58:31,Value 12
2408,11,2011-03-15 09:44:02,Value 2
2408,7,2011-03-31 12:16:01,Value 12
2408,1,2011-04-15 12:16:18,Value 5
87,0,2011-05-25 06:38:13,Value 8
87,9,2011-05-25 06:38:37,Value 8
87,11,2011-05-26 05:43:14,Value 8
87,9,2011-06-01 06:54:03,Value 8
87,9,2011-06-07 04:44:55,Value 2
87,11,2011-06-07 07:32:28,Value 9
87,9,2011-06-07 11:24:59,Value 2
87,11,2011-06-07 11:28:58,Value 2
87,9,2011-06-22 10:01:13,Value 2
87,7,2011-06-22 10:02:19,Value 2
87,1,2011-07-07 10:02:33,Value 5
637,0,2013-08-07 07:27:24,Value 9
637,9,2013-08-21 12:47:29,Value 2
637,11,2013-08-23 04:28:45,Value 4
637,7,2013-09-20 11:35:18,Value 4
637,1,2013-10-05 11:35:28,Value 3
385,0,2013-04-17 04:40:27,Value 1
385,9,2013-05-02 07:34:28,Value 2
385,11,2013-05-02 07:49:00,Value 4
385,7,2013-05-08 09:19:28,Value 4
385,1,2013-05-23 09:19:40,Value 3
1823,0,2013-11-19 14:00:35,Value 1
1823,9,2013-12-05 06:19:59,Value 9
1823,11,2013-12-05 07:29:50,Value 9
1823,7,2013-12-05 14:01:49,Value 9
1823,1,2013-12-20 14:01:59,Value 3
1369,0,2013-06-07 06:27:10,Value 14
1369,9,2013-06-07 06:27:28,Value 14
1369,11,2013-06-07 06:28:42,Value 14
1369,5,2013-06-21 04:27:17,Value 2
1369,7,2013-07-10 04:26:06,Value 9
1369,7,2013-07-10 04:26:06,Value 9
1369,1,2013-07-25 04:26:19,Value 3
443,0,2011-11-07 07:21:13,Value 9
443,9,2011-11-07 07:21:26,Value 9
443,7,2011-11-07 08:16:59,Value 9
443,1,2011-12-08 07:31:17,Value 5
1248,0,2012-03-13 07:47:21,Value 1
1248,9,2012-03-13 07:48:04,Value 4
1248,7,2012-03-14 12:35:22,Value 4
1248,1,2012-04-20 05:50:58,Value 5
1902,0,2011-07-12 13:16:54,Value 9
1902,0,2011-07-13 06:15:53,Value 2
1902,7,2011-07-14 09:34:52,Value 13
1902,1,2011-08-25 13:00:26,Value 5
601,0,2011-05-02 04:51:26,Value 13
601,9,2011-05-02 04:51:36,Value 13
601,7,2011-05-02 12:23:41,Value 13
601,1,2011-06-02 05:00:25,Value 5
700,0,2013-06-20 12:47:18,Value 14
700,11,2013-06-20 12:58:13,Value 14
700,9,2013-06-20 12:58:34,Value 2
700,11,2013-06-20 13:01:44,Value 14
700,7,2013-07-08 04:54:38,Value 14
700,1,2013-07-23 04:54:56,Value 3
1232,0,2010-01-13 10:26:04,Value 2
1232,9,2010-01-19 07:26:05,Value 2
1232,7,2010-01-19 07:28:50,Value 2
1232,1,2010-02-13 10:00:28,Value 5
1672,0,2010-10-19 10:45:13,Value 2
1672,9,2010-10-20 11:15:34,Value 7
1672,7,2010-10-20 11:15:45,Value 7
1672,1,2010-11-20 12:50:15,Value 5
807,0,2011-11-11 08:42:41,Value 1
807,9,2011-11-11 08:42:53,Value 1
807,11,2011-12-02 12:07:24,Value 1
807,9,2011-12-06 13:19:48,Value 1
807,7,2011-12-07 13:06:27,Value 1
807,1,2011-12-22 13:06:43,Value 5
1948,0,2013-09-17 06:41:43,Value 1
1948,9,2013-09-17 09:37:00,Value 12
1948,11,2013-10-03 04:18:22,Value 2
1948,7,2013-10-03 08:35:42,Value 6
1948,1,2013-10-18 08:36:00,Value 3
292,0,2012-02-22 09:12:44,Value 2
292,9,2012-02-22 09:13:10,Value 2
292,11,2012-02-22 09:30:21,Value 2
292,7,2012-04-06 11:45:11,Value 2
292,1,2012-04-21 11:45:23,Value 5
865,0,2013-06-11 04:07:46,Value 14
865,9,2013-06-12 12:25:45,Value 2
865,11,2013-06-12 12:59:51,Value 16
865,9,2013-07-02 11:32:51,Value 16
865,7,2013-07-02 11:46:36,Value 16
865,1,2013-07-17 11:46:46,Value 3
968,0,2013-09-18 10:36:29,Value 18
968,9,2013-09-19 04:49:48,Value 2
968,11,2013-09-20 04:53:21,Value 2
968,11,2013-10-01 09:08:31,Value 2
968,7,2013-10-29 08:22:19,Value 4
968,1,2013-11-13 08:22:33,Value 3
45,0,2013-02-15 11:12:20,Value 1
45,7,2013-03-05 06:06:13,Value 1
45,1,2013-03-20 06:06:31,Value 3
1234,0,2010-06-08 09:44:14,Value 15
1234,9,2010-06-28 11:02:44,Value 6
1234,7,2010-06-28 11:07:25,Value 6
1234,1,2010-07-13 11:07:44,Value 5
785,0,2010-09-29 09:37:40,Value 9
785,0,2010-09-30 04:15:34,Value 2
785,9,2010-09-30 11:47:45,Value 6
785,11,2010-09-30 13:11:23,Value 12
785,9,2010-10-04 09:07:27,Value 12
785,7,2010-10-04 09:07:41,Value 12
785,1,2010-11-03 06:52:40,Value 5
2928,0,2010-12-23 11:51:43,Value 8
2928,9,2010-12-27 06:09:54,Value 6
2928,7,2011-01-14 07:31:54,Value 6
2928,1,2011-01-29 07:32:10,Value 5
1390,0,2012-06-05 09:21:19,Value 1
1390,9,2012-06-06 04:03:09,Value 6
1390,7,2012-06-27 13:13:36,Value 6
1390,1,2012-07-12 13:13:47,Value 5
1320,0,2011-01-11 07:50:51,Value 8
1320,9,2011-01-13 11:03:52,Value 16
1320,7,2011-01-13 11:14:52,Value 16
1320,1,2011-02-24 08:00:28,Value 5
1315,0,2011-06-14 10:14:44,Value 8
1315,9,2011-07-07 07:46:13,Value 9
1315,11,2011-07-08 11:07:29,Value 9
1315,9,2011-07-11 11:01:17,Value 9
1315,7,2011-07-11 11:02:01,Value 9
1315,1,2011-07-26 11:02:15,Value 5
2457,0,2012-05-03 09:46:00,Value 1
2457,7,2012-05-03 10:09:05,Value 1
2457,1,2012-06-05 09:50:30,Value 5
2108,0,2011-12-23 08:46:09,Value 1
2108,9,2011-12-23 13:42:01,Value 9
2108,7,2011-12-23 14:09:18,Value 9
2108,1,2012-02-05 08:51:16,Value 5
1035,0,2012-10-10 09:29:22,Value 1
1035,9,2012-10-18 04:47:15,Value 2
1035,9,2012-10-18 04:47:56,Value 11
1035,7,2012-10-30 14:30:59,Value 11
1035,1,2012-11-14 14:31:11,Value 3
419,0,2012-01-26 09:20:22,Value 1
419,9,2012-01-26 09:58:23,Value 13
419,7,2012-01-26 12:29:11,Value 9
419,7,2012-01-26 12:29:12,Value 9
419,1,2012-02-28 09:30:30,Value 5
2698,0,2012-05-02 09:43:52,Value 1
2698,9,2012-05-02 10:51:25,Value 13
2698,7,2012-05-03 13:20:08,Value 13
2698,1,2012-06-02 09:55:06,Value 5
2506,0,2012-02-10 13:14:48,Value 9
2506,9,2012-02-13 06:08:00,Value 6
2506,9,2012-02-17 06:40:51,Value 6
2506,9,2012-02-17 06:40:51,Value 6
2506,7,2012-02-28 10:20:01,Value 16
2506,1,2012-03-14 10:20:15,Value 5
2024,0,2010-07-09 11:26:02,Value 19
2024,11,2010-07-14 05:52:39,Value 19
2024,9,2010-07-27 04:03:48,Value 19
2024,7,2010-07-27 04:03:55,Value 19
2024,1,2010-08-11 11:30:25,Value 5
2530,4,2011-07-13 06:48:50,Value 15
2530,0,2011-07-13 06:49:35,Value 15
2530,0,2011-07-13 06:49:39,Value 15
2530,9,2011-07-13 06:52:31,Value 16
2530,7,2011-07-13 07:55:27,Value 16
2530,1,2011-08-13 06:50:28,Value 5
2320,0,2011-05-11 13:06:46,Value 2
2320,9,2011-05-11 13:06:58,Value 2
2320,7,2011-05-20 09:35:35,Value 2
2320,1,2011-06-11 13:00:20,Value 5
2652,0,2013-10-24 07:09:08,Value 18
2652,9,2013-10-25 10:04:07,Value 20
2652,11,2013-10-28 06:26:23,Value 20
2652,7,2013-11-11 07:35:03,Value 20
2652,1,2013-11-26 07:35:14,Value 3
1355,0,2012-03-20 14:22:54,Value 1
1355,9,2012-03-20 14:23:03,Value 1
1355,7,2012-03-22 09:25:18,Value 1
1355,1,2012-04-26 12:30:33,Value 5
1230,4,2010-04-07 05:55:57,Value 15
1230,0,2010-04-07 05:57:25,Value 15
1230,9,2010-04-07 06:15:58,Value 2
1230,7,2010-04-07 06:16:03,Value 2
1230,9,2010-04-26 10:47:40,Value 2
1230,7,2010-04-29 10:03:14,Value 2
1230,7,2010-04-29 10:03:15,Value 2
1230,1,2010-05-14 10:03:32,Value 5
1796,0,2012-03-06 06:40:46,Value 1
1796,9,2012-03-06 14:31:34,Value 9
1796,7,2012-03-06 14:38:18,Value 9
1796,1,2012-04-06 04:50:16,Value 5
2761,0,2012-07-26 07:16:27,Value 1
2761,9,2012-07-26 07:51:00,Value 13
2761,9,2012-07-26 07:51:58,Value 13
2761,11,2012-07-30 12:20:39,Value 13
2761,7,2012-08-02 09:11:08,Value 13
2761,1,2012-09-15 04:20:29,Value 5
2841,0,2010-11-08 11:54:27,Value 2
2841,9,2010-11-08 11:56:37,Value 2
2841,7,2010-11-08 11:59:37,Value 2
2841,1,2011-01-06 12:01:15,Value 5
1532,0,2011-11-09 06:33:24,Value 1
1532,9,2011-11-14 08:38:25,Value 10
1532,7,2011-11-17 13:55:49,Value 12
1532,1,2011-12-10 06:40:35,Value 5
2287,0,2012-07-26 07:06:04,Value 4
2287,9,2012-07-26 07:45:35,Value 4
2287,7,2012-07-26 10:22:41,Value 4
2287,1,2012-09-02 07:10:27,Value 5
1293,0,2011-11-15 12:05:19,Value 1
1293,9,2011-11-15 12:05:28,Value 1
1293,7,2011-11-29 14:22:57,Value 13
1293,1,2011-12-31 12:10:27,Value 5
1056,0,2012-06-25 06:13:24,Value 9
1056,7,2012-06-25 06:36:27,Value 12
1056,1,2012-07-28 06:20:37,Value 5
1319,0,2012-05-23 05:58:58,Value 1
1319,9,2012-05-23 09:18:26,Value 9
1319,7,2012-05-23 11:20:45,Value 1
1319,1,2012-06-23 06:00:42,Value 5
2105,0,2010-12-14 09:51:17,Value 9
2105,9,2010-12-17 09:10:03,Value 2
2105,7,2010-12-17 09:11:35,Value 2
2105,1,2011-01-27 10:00:39,Value 5
2169,0,2010-03-16 06:09:09,Value 2
2169,9,2010-03-16 12:26:25,Value 12
2169,7,2010-03-16 12:28:38,Value 12
2169,1,2010-04-29 04:10:44,Value 5
961,4,2013-09-17 06:01:24,Value 18
961,0,2013-09-18 03:47:24,Value 2
961,9,2013-09-19 06:59:26,Value 9
961,11,2013-10-02 05:57:23,Value 2
961,7,2013-10-10 05:42:01,Value 9
961,1,2013-10-25 05:42:22,Value 3
1593,0,2011-02-04 07:27:56,Value 8
1593,9,2011-02-09 09:28:50,Value 2
1593,11,2011-02-09 12:12:23,Value 2
1593,9,2011-02-10 12:56:54,Value 2
1593,7,2011-02-10 12:57:02,Value 2
1593,1,2011-04-01 06:10:35,Value 5
979,0,2012-07-30 10:28:52,Value 4
979,9,2012-07-30 12:00:06,Value 4
979,7,2012-07-30 12:00:24,Value 4
979,1,2012-09-06 10:30:28,Value 5
2564,0,2012-07-25 12:40:43,Value 13
2564,9,2012-07-27 07:55:05,Value 13
2564,7,2012-08-09 10:58:25,Value 13
2564,1,2012-09-08 10:58:51,Value 5
2035,0,2012-07-26 07:44:23,Value 1
2035,9,2012-07-26 08:28:24,Value 10
2035,7,2012-07-26 08:29:03,Value 10
2035,1,2012-09-02 07:50:17,Value 5
337,0,2011-12-15 08:37:04,Value 1
337,7,2011-12-16 14:05:44,Value 9
337,7,2011-12-16 14:05:44,Value 9
337,1,2012-02-01 08:40:51,Value 5
313,0,2011-04-21 11:25:10,Value 13
313,9,2011-04-21 11:25:33,Value 13
313,11,2011-04-28 04:23:13,Value 9
313,9,2011-05-03 06:56:43,Value 9
313,11,2011-05-03 07:22:43,Value 9
313,9,2011-05-04 10:01:02,Value 9
313,11,2011-05-04 10:03:40,Value 9
313,9,2011-05-05 11:14:12,Value 9
313,7,2011-05-05 11:15:42,Value 9
313,1,2011-06-19 11:16:14,Value 5
2472,0,2011-03-09 09:49:32,Value 8
2472,9,2011-03-09 09:49:53,Value 8
2472,11,2011-03-09 09:53:22,Value 8
2472,9,2011-03-10 11:20:24,Value 8
2472,7,2011-03-10 11:21:03,Value 8
2472,1,2011-04-27 09:20:36,Value 5
1178,0,2013-02-20 09:27:41,Value 1
1178,9,2013-02-27 06:28:39,Value 1
1178,11,2013-02-28 08:57:56,Value 2
1178,11,2013-02-28 08:57:56,Value 2
1178,9,2013-03-15 08:05:24,Value 2
1178,7,2013-03-15 08:05:41,Value 2
1178,1,2013-03-30 08:05:56,Value 3
1305,0,2010-09-07 13:08:34,Value 14
1305,9,2010-09-08 12:14:48,Value 9
1305,11,2010-09-08 12:15:06,Value 9
1305,9,2010-09-10 08:08:01,Value 7
1305,7,2010-09-10 08:08:12,Value 7
1305,1,2010-10-21 13:00:35,Value 5
2687,0,2012-05-02 06:10:42,Value 1
2687,9,2012-05-02 06:32:04,Value 6
2687,7,2012-05-02 07:01:58,Value 6
2687,1,2012-06-15 06:20:40,Value 5
1943,0,2013-04-02 12:20:47,Value 2
1943,9,2013-04-04 13:36:17,Value 10
1943,11,2013-04-05 13:13:32,Value 10
1943,7,2013-04-18 04:20:02,Value 10
1943,1,2013-05-03 04:20:19,Value 3
2309,0,2012-08-03 04:17:53,Value 4
2309,9,2012-08-03 04:20:15,Value 4
2309,7,2012-08-03 04:20:40,Value 4
2309,1,2012-09-07 04:20:19,Value 5
950,0,2011-09-12 05:31:36,Value 13
950,9,2011-09-26 10:14:23,Value 13
950,7,2011-10-06 05:15:56,Value 21
950,1,2011-10-21 05:16:16,Value 5
511,0,2011-12-23 07:48:40,Value 1
511,9,2011-12-23 07:48:57,Value 1
511,11,2011-12-23 13:53:58,Value 1
511,11,2012-01-11 06:45:27,Value 2
511,11,2012-01-11 06:45:27,Value 2
511,7,2012-01-27 07:48:44,Value 2
511,1,2012-02-11 07:48:53,Value 5
143,0,2012-07-24 04:22:02,Value 1
143,9,2012-07-24 05:11:53,Value 13
143,7,2012-07-24 11:39:54,Value 13
143,1,2012-09-08 04:30:31,Value 5
1801,0,2013-11-25 15:10:08,Value 18
1801,9,2013-11-26 07:50:40,Value 18
1801,11,2013-11-27 09:04:25,Value 18
1801,7,2013-12-16 08:04:47,Value 18
1801,1,2013-12-31 08:05:04,Value 3
2838,0,2011-01-11 12:41:04,Value 8
2838,9,2011-01-13 11:42:36,Value 2
2838,7,2011-01-13 11:44:09,Value 2
2838,1,2011-02-11 12:50:25,Value 5
2230,0,2011-05-10 10:52:19,Value 8
2230,9,2011-05-10 10:52:48,Value 8
2230,11,2011-05-10 12:15:20,Value 9
2230,9,2011-05-11 07:53:42,Value 2
2230,7,2011-05-11 07:54:17,Value 2
2230,1,2011-06-10 07:54:40,Value 5
1060,0,2012-01-12 06:31:38,Value 4
1060,9,2012-01-13 08:17:00,Value 4
1060,7,2012-01-26 07:41:03,Value 4
1060,1,2012-02-14 06:40:19,Value 5
2050,0,2010-06-11 07:30:16,Value 15
2050,0,2010-06-11 07:30:41,Value 15
2050,9,2010-06-14 14:00:45,Value 16
2050,7,2010-06-14 14:00:53,Value 16
2050,1,2010-07-29 07:40:25,Value 5
2047,0,2011-05-02 11:31:47,Value 8
2047,9,2011-05-02 11:32:14,Value 8
2047,7,2011-05-11 07:40:06,Value 2
2047,1,2011-06-02 11:40:46,Value 5
352,4,2011-06-24 07:03:50,Value 7
352,0,2011-06-24 07:08:50,Value 7
352,0,2011-06-29 05:02:37,Value 2
352,9,2011-06-29 10:16:49,Value 9
352,11,2011-07-04 07:16:10,Value 9
352,9,2011-07-04 08:04:41,Value 9
352,7,2011-07-04 08:05:25,Value 9
352,1,2011-07-27 07:50:33,Value 5
1131,0,2011-05-12 05:39:52,Value 8
1131,9,2011-05-12 05:42:48,Value 8
1131,7,2011-05-12 12:21:52,Value 13
1131,1,2011-06-14 05:40:27,Value 5
287,0,2011-02-25 11:40:04,Value 8
287,0,2011-02-25 11:41:48,Value 8
287,9,2011-03-01 05:56:01,Value 2
287,7,2011-03-02 06:52:51,Value 10
287,1,2011-04-05 11:34:24,Value 5
2092,0,2010-07-09 12:17:19,Value 19
2092,9,2010-07-14 11:34:30,Value 19
2092,7,2010-07-14 11:54:34,Value 19
2092,1,2010-08-26 12:20:30,Value 5
1402,0,2012-04-11 06:07:00,Value 1
1402,9,2012-04-11 09:21:13,Value 1
1402,11,2012-04-16 04:23:40,Value 1
1402,7,2012-04-16 09:54:21,Value 1
1402,1,2012-06-03 11:41:10,Value 5
2875,0,2010-03-09 08:09:33,Value 2
2875,9,2010-03-09 08:09:44,Value 2
2875,7,2010-03-18 07:27:56,Value 2
2875,1,2010-05-02 05:28:46,Value 5
2285,0,2011-11-10 08:44:55,Value 4
2285,9,2011-11-18 12:13:26,Value 4
